,canton_code,canton,month,language,gender,time_period,count,sentiment
2242,ZH,Zurich,5,German,Female,Night,189,0.8518518518518519
2243,ZH,Zurich,2,English,Female,Night,1610,0.17391304347826084
2244,ZH,Zurich,6,German,Unknown,Day,889,0.9370078740157479
2245,ZH,Zurich,6,French,Male,Night,7,1.0
2246,ZH,Zurich,3,English,Unknown,Day,15868,0.27117469120241994
2247,ZH,Zurich,7,German,Female,Day,33,0.696969696969697
2248,ZH,Zurich,4,English,Female,Day,3647,0.17740608719495474
2249,ZH,Zurich,10,French,Female,Night,58,0.9310344827586208
2250,ZH,Zurich,10,German,Male,Night,210,0.923809523809524
2251,ZH,Zurich,8,German,Unknown,Night,597,0.9128978224455612
2252,ZH,Zurich,8,French,Male,Day,15,1.0
2253,ZH,Zurich,5,English,Unknown,Night,10179,0.2734060320267217
2254,ZH,Zurich,9,German,Female,Night,139,0.8561151079136691
2255,ZH,Zurich,6,English,Female,Night,2301,0.1773142112125163
2256,ZH,Zurich,1,French,Unknown,Day,12,0.8333333333333334
2257,ZH,Zurich,2,French,Female,Day,51,1.0
2258,ZH,Zurich,2,German,Male,Day,405,0.9209876543209876
2259,ZH,Zurich,7,English,Unknown,Day,20676,0.2002805184755272
2260,ZH,Zurich,8,English,Female,Day,6913,0.2298567915521481
2261,ZH,Zurich,3,French,Unknown,Night,79,0.9746835443037974
2262,ZH,Zurich,4,French,Female,Night,25,0.68
2263,ZH,Zurich,9,English,Unknown,Night,17353,0.2023857546245606
2264,ZH,Zurich,4,German,Male,Night,180,0.9111111111111112
2265,ZH,Zurich,1,English,Male,Night,2686,0.02494415487714073
2266,ZH,Zurich,5,French,Unknown,Day,106,0.9245283018867924
2267,ZH,Zurich,6,French,Female,Day,60,0.9333333333333332
2268,ZH,Zurich,6,German,Male,Day,373,0.9088471849865952
2269,ZH,Zurich,3,English,Male,Day,9073,0.21084536536977846
2270,ZH,Zurich,10,German,Female,Day,281,0.8220640569395018
2271,ZH,Zurich,7,French,Unknown,Night,37,1.0
2272,ZH,Zurich,8,French,Female,Night,40,0.9
2273,ZH,Zurich,8,German,Male,Night,195,0.958974358974359
2274,ZH,Zurich,5,English,Male,Night,5831,0.1733836391699537
2275,ZH,Zurich,9,French,Unknown,Day,111,0.945945945945946
2276,ZH,Zurich,1,German,Unknown,Night,119,0.8151260504201681
2277,ZH,Zurich,1,French,Male,Day,7,0.7142857142857143
2278,ZH,Zurich,2,German,Female,Night,88,0.9318181818181818
2279,ZH,Zurich,7,English,Male,Day,12121,0.2041910733437835
2280,ZH,Zurich,10,English,Unknown,Day,29409,0.2079975517698664
2281,ZH,Zurich,3,German,Unknown,Day,959,0.9207507820646508
2282,ZH,Zurich,3,French,Male,Night,10,0.6
2283,ZH,Zurich,4,German,Female,Day,281,0.9074733096085408
2284,ZH,Zurich,1,English,Female,Day,2318,0.04055220017256255
2285,ZH,Zurich,9,English,Male,Night,9606,0.21965438267749324
2286,ZH,Zurich,5,German,Unknown,Night,651,0.9846390168970814
2287,ZH,Zurich,5,French,Male,Day,15,1.0
2288,ZH,Zurich,2,English,Unknown,Night,11370,0.3360598065083553
2289,ZH,Zurich,6,German,Female,Night,144,0.9583333333333334
2290,ZH,Zurich,3,English,Female,Night,1975,0.2587341772151899
