,canton_code,canton,month,language,gender,time_period,sentiment
1904,VS,Valais,5.0,English,Female,Day,0.2712700369913687
1905,VS,Valais,7.0,German,Unknown,Night,1.0
1906,VS,Valais,4.0,English,Unknown,Night,0.13218122372723026
1907,VS,Valais,10.0,French,Unknown,Day,0.8209562563580874
1908,VS,Valais,1.0,French,Female,Night,0.42857142857142855
1909,VS,Valais,9.0,French,Male,Day,0.8145695364238411
1910,VS,Valais,1.0,German,Male,Night,1.0
1911,VS,Valais,7.0,English,Female,Night,0.17255717255717254
1912,VS,Valais,9.0,German,Unknown,Day,0.8333333333333334
1913,VS,Valais,3.0,French,Female,Day,0.7142857142857143
1914,VS,Valais,6.0,English,Unknown,Day,0.13338122605363986
1915,VS,Valais,10.0,English,Male,Day,0.20907297830374755
1916,VS,Valais,3.0,German,Male,Day,1.0
1917,VS,Valais,2.0,French,Unknown,Night,0.7199391171993912
1918,VS,Valais,9.0,English,Female,Day,0.26124567474048443
1919,VS,Valais,8.0,English,Unknown,Night,0.038745387453874534
1920,VS,Valais,5.0,French,Female,Night,0.5
1921,VS,Valais,5.0,German,Male,Night,1.0
1922,VS,Valais,2.0,English,Male,Night,0.1
1923,VS,Valais,4.0,French,Unknown,Day,0.7987962166809974
1924,VS,Valais,7.0,French,Female,Day,0.1875
1925,VS,Valais,4.0,English,Male,Day,0.1782700421940928
1926,VS,Valais,6.0,French,Unknown,Night,0.6938775510204082
1927,VS,Valais,10.0,French,Male,Night,0.7538461538461538
1928,VS,Valais,9.0,French,Female,Night,0.2647058823529412
1929,VS,Valais,10.0,German,Unknown,Night,1.0
1930,VS,Valais,1.0,German,Female,Day,1.0
1931,VS,Valais,9.0,German,Male,Night,1.0
1932,VS,Valais,6.0,English,Male,Night,0.06637168141592921
1933,VS,Valais,8.0,French,Unknown,Day,0.8220424671385238
1934,VS,Valais,10.0,English,Female,Night,0.2566265060240964
1935,VS,Valais,2.0,French,Male,Day,0.9294117647058824
1936,VS,Valais,8.0,English,Male,Day,0.18901890189018905
1937,VS,Valais,2.0,German,Unknown,Day,1.0
1938,VS,Valais,4.0,French,Male,Night,0.7460317460317459
1939,VS,Valais,2.0,English,Female,Day,0.14130434782608695
1940,VS,Valais,4.0,German,Unknown,Night,1.0
1941,VS,Valais,1.0,English,Unknown,Night,0.023693803159173757
1942,VS,Valais,6.0,French,Male,Day,0.7971014492753623
1943,VS,Valais,4.0,English,Female,Night,0.19659735349716445
1944,VS,Valais,10.0,French,Female,Day,0.4305555555555556
1945,VS,Valais,6.0,German,Unknown,Day,0.75
1946,VS,Valais,10.0,German,Male,Day,-1.0
1947,VS,Valais,3.0,English,Unknown,Day,0.15617359413202933
1948,VS,Valais,8.0,French,Male,Night,0.875
1949,VS,Valais,6.0,English,Female,Day,0.2233741753063148
1950,VS,Valais,8.0,German,Unknown,Night,0.6
1951,VS,Valais,5.0,English,Unknown,Night,0.1396997497914929
1952,VS,Valais,2.0,French,Female,Night,0.7333333333333333
1953,VS,Valais,2.0,German,Male,Night,1.0
1954,VS,Valais,1.0,French,Unknown,Day,0.6571428571428571
1955,VS,Valais,8.0,English,Female,Night,0.21820175438596487
1956,VS,Valais,7.0,English,Unknown,Day,0.11461594028413195
1957,VS,Valais,4.0,French,Female,Day,0.8205128205128205
1958,VS,Valais,4.0,German,Male,Day,1.0
1959,VS,Valais,1.0,English,Male,Day,0.008116883116883116
1960,VS,Valais,3.0,French,Unknown,Night,0.7235142118863049
1961,NE,Neuchâtel,8.0,English,Male,Day,0.3333333333333333
1962,NE,Neuchâtel,2.0,English,Female,Day,0.26666666666666666
1963,NE,Neuchâtel,1.0,English,Unknown,Night,0.0
1964,NE,Neuchâtel,6.0,French,Male,Day,1.0
1965,NE,Neuchâtel,4.0,English,Female,Night,0.5
1966,NE,Neuchâtel,10.0,French,Female,Day,-1.0
1967,NE,Neuchâtel,10.0,German,Male,Day,1.0
1968,NE,Neuchâtel,3.0,English,Unknown,Day,0.2432432432432433
1969,NE,Neuchâtel,6.0,English,Female,Day,0.17647058823529413
1970,NE,Neuchâtel,5.0,English,Unknown,Night,0.21212121212121213
1971,NE,Neuchâtel,2.0,German,Male,Night,1.0
1972,NE,Neuchâtel,1.0,French,Unknown,Day,1.0
1973,NE,Neuchâtel,8.0,English,Female,Night,0.0
1974,NE,Neuchâtel,7.0,English,Unknown,Day,0.2158273381294964
1975,NE,Neuchâtel,1.0,English,Male,Day,0.0
1976,NE,Neuchâtel,3.0,French,Unknown,Night,0.3333333333333333
1977,NE,Neuchâtel,9.0,English,Unknown,Night,0.1111111111111111
1978,NE,Neuchâtel,3.0,English,Male,Night,0.2682926829268293
1979,NE,Neuchâtel,5.0,French,Unknown,Day,1.0
1980,NE,Neuchâtel,8.0,German,Male,Day,1.0
1981,NE,Neuchâtel,5.0,English,Male,Day,0.31840796019900497
1982,NE,Neuchâtel,7.0,French,Unknown,Night,1.0
1983,NE,Neuchâtel,1.0,French,Male,Night,1.0
1984,NE,Neuchâtel,9.0,French,Unknown,Day,0.5
1985,NE,Neuchâtel,7.0,English,Male,Night,0.3333333333333333
1986,NE,Neuchâtel,3.0,French,Male,Day,1.0
1987,NE,Neuchâtel,10.0,English,Unknown,Day,0.25
1988,NE,Neuchâtel,1.0,English,Female,Night,0.0
1989,NE,Neuchâtel,9.0,English,Male,Day,0.32642487046632124
1990,NE,Neuchâtel,5.0,French,Male,Night,1.0
1991,NE,Neuchâtel,3.0,English,Female,Day,0.2
1992,NE,Neuchâtel,2.0,English,Unknown,Night,0.07317073170731707
1993,NE,Neuchâtel,5.0,English,Female,Night,0.15384615384615385
1994,NE,Neuchâtel,4.0,English,Unknown,Day,0.18181818181818185
1995,NE,Neuchâtel,10.0,French,Unknown,Night,0.3333333333333333
1996,NE,Neuchâtel,1.0,German,Male,Day,1.0
1997,NE,Neuchâtel,7.0,English,Female,Day,-0.07692307692307693
1998,NE,Neuchâtel,6.0,English,Unknown,Night,0.12121212121212123
1999,NE,Neuchâtel,10.0,English,Male,Night,0.15
2000,NE,Neuchâtel,3.0,German,Male,Night,1.0
2001,NE,Neuchâtel,2.0,French,Unknown,Day,1.0
2002,NE,Neuchâtel,9.0,English,Female,Night,0.5
2003,NE,Neuchâtel,8.0,English,Unknown,Day,0.26666666666666666
2004,NE,Neuchâtel,5.0,German,Male,Day,1.0
2005,NE,Neuchâtel,2.0,English,Male,Day,0.27450980392156865
2006,NE,Neuchâtel,4.0,French,Unknown,Night,1.0
2007,NE,Neuchâtel,7.0,German,Male,Night,1.0
2008,NE,Neuchâtel,6.0,French,Unknown,Day,0.8461538461538461
2009,NE,Neuchâtel,4.0,English,Male,Night,0.2727272727272727
2010,NE,Neuchâtel,10.0,French,Male,Day,1.0
2011,NE,Neuchâtel,9.0,German,Male,Day,1.0
2012,NE,Neuchâtel,6.0,English,Male,Day,0.3192488262910798
2013,NE,Neuchâtel,10.0,English,Female,Day,0.0
2014,NE,Neuchâtel,2.0,French,Male,Night,1.0
2015,NE,Neuchâtel,8.0,English,Male,Night,0.21739130434782608
2016,NE,Neuchâtel,4.0,French,Male,Day,1.0
2017,NE,Neuchâtel,2.0,English,Female,Night,0.0
2018,NE,Neuchâtel,1.0,English,Unknown,Day,0.0
2019,NE,Neuchâtel,6.0,French,Male,Night,-1.0
2020,NE,Neuchâtel,4.0,English,Female,Day,0.16666666666666666
2021,NE,Neuchâtel,10.0,German,Male,Night,1.0
2022,NE,Neuchâtel,3.0,English,Unknown,Night,0.1276595744680851
2023,NE,Neuchâtel,6.0,English,Female,Night,0.14285714285714285
2024,NE,Neuchâtel,5.0,English,Unknown,Day,0.05660377358490566
2025,NE,Neuchâtel,8.0,English,Female,Day,0.0
2026,NE,Neuchâtel,1.0,French,Unknown,Night,1.0
2027,NE,Neuchâtel,7.0,English,Unknown,Night,0.2727272727272727
2028,NE,Neuchâtel,4.0,German,Male,Night,1.0
2029,NE,Neuchâtel,1.0,English,Male,Night,0.0
2030,NE,Neuchâtel,3.0,French,Unknown,Day,0.2
2031,NE,Neuchâtel,9.0,English,Unknown,Day,0.22857142857142854
2032,NE,Neuchâtel,6.0,German,Male,Day,1.0
2033,NE,Neuchâtel,3.0,English,Male,Day,0.2949640287769784
2034,NE,Neuchâtel,5.0,French,Unknown,Night,1.0
2035,NE,Neuchâtel,8.0,French,Female,Night,1.0
2036,NE,Neuchâtel,8.0,German,Male,Night,1.0
2037,NE,Neuchâtel,5.0,English,Male,Night,0.42105263157894735
2038,NE,Neuchâtel,7.0,French,Unknown,Day,1.0
2039,NE,Neuchâtel,7.0,English,Male,Day,0.3205128205128205
2040,NE,Neuchâtel,3.0,French,Male,Night,1.0
2041,NE,Neuchâtel,10.0,English,Unknown,Night,0.3711340206185567
2042,NE,Neuchâtel,1.0,English,Female,Day,0.0
2043,NE,Neuchâtel,9.0,English,Male,Night,0.375
2044,NE,Neuchâtel,5.0,French,Male,Day,1.0
2045,NE,Neuchâtel,3.0,English,Female,Night,-0.6
2046,NE,Neuchâtel,2.0,English,Unknown,Day,0.05263157894736842
2047,NE,Neuchâtel,5.0,English,Female,Day,0.09375
2048,NE,Neuchâtel,4.0,English,Unknown,Night,0.1176470588235294
2049,NE,Neuchâtel,10.0,French,Unknown,Day,0.8
2050,NE,Neuchâtel,7.0,English,Female,Night,0.5
2051,NE,Neuchâtel,10.0,English,Male,Day,0.3425414364640884
2052,NE,Neuchâtel,6.0,English,Unknown,Day,0.16
2053,NE,Neuchâtel,3.0,German,Male,Day,0.6
2054,NE,Neuchâtel,9.0,English,Female,Day,0.0
2055,NE,Neuchâtel,8.0,English,Unknown,Night,0.2222222222222222
2056,NE,Neuchâtel,5.0,French,Female,Night,1.0
2057,NE,Neuchâtel,2.0,English,Male,Night,0.12195121951219512
2058,NE,Neuchâtel,4.0,French,Unknown,Day,0.6666666666666666
2059,NE,Neuchâtel,4.0,English,Male,Day,0.25308641975308643
2060,NE,Neuchâtel,6.0,French,Unknown,Night,1.0
2061,NE,Neuchâtel,9.0,German,Male,Night,1.0
2062,NE,Neuchâtel,6.0,English,Male,Night,0.2631578947368421
2063,NE,Neuchâtel,8.0,French,Unknown,Day,1.0
2064,NE,Neuchâtel,10.0,English,Female,Night,0.0
2065,NE,Neuchâtel,2.0,French,Male,Day,1.0
2066,GE,Geneva,8.0,English,Male,Day,0.13686382393397525
2067,GE,Geneva,4.0,French,Male,Night,0.8888888888888888
2068,GE,Geneva,4.0,German,Unknown,Day,-1.0
2069,GE,Geneva,1.0,English,Unknown,Day,0.006796793307772743
2070,GE,Geneva,5.0,German,Female,Day,0.9487179487179488
2071,GE,Geneva,2.0,English,Female,Day,0.1296969696969697
2072,GE,Geneva,10.0,English,,Day,1.0
2073,GE,Geneva,6.0,French,Male,Day,0.7837837837837838
2074,GE,Geneva,3.0,English,Unknown,Night,0.090440755580996
2075,GE,Geneva,7.0,German,Female,Night,1.0
2076,GE,Geneva,4.0,English,Female,Night,0.18804920913884007
2077,GE,Geneva,10.0,French,Female,Day,0.647887323943662
2078,GE,Geneva,10.0,German,Male,Day,0.8926174496644296
2079,GE,Geneva,8.0,French,Male,Night,0.6210526315789474
2080,GE,Geneva,8.0,German,Unknown,Day,0.9272727272727272
2081,GE,Geneva,5.0,English,Unknown,Day,0.16111440426793125
2082,GE,Geneva,9.0,German,Female,Day,0.8571428571428571
2083,GE,Geneva,6.0,English,Female,Day,0.18329718004338394
2084,GE,Geneva,1.0,French,Unknown,Night,0.4479166666666667
2085,GE,Geneva,2.0,French,Female,Night,0.4814814814814815
2086,GE,Geneva,7.0,English,Unknown,Night,0.12151215121512153
2087,GE,Geneva,8.0,English,Female,Night,0.14702258726899384
2088,GE,Geneva,3.0,French,Unknown,Day,0.863905325443787
2089,GE,Geneva,4.0,French,Female,Day,0.7522123893805309
2090,GE,Geneva,9.0,English,Unknown,Day,0.14254948879704155
2091,GE,Geneva,1.0,English,Male,Day,0.017153996101364522
2092,GE,Geneva,5.0,French,Unknown,Night,0.735973597359736
2093,GE,Geneva,6.0,French,Female,Night,0.3333333333333333
2094,GE,Geneva,3.0,English,Male,Night,0.16967032967032966
2095,GE,Geneva,10.0,German,Female,Night,1.0
2096,GE,Geneva,7.0,French,Unknown,Day,0.6153846153846154
2097,GE,Geneva,8.0,French,Female,Day,0.7384615384615385
2098,GE,Geneva,8.0,German,Male,Day,0.8684210526315791
2099,GE,Geneva,5.0,English,Male,Day,0.15943183326695873
2100,GE,Geneva,9.0,French,Unknown,Night,0.7429467084639498
2101,GE,Geneva,1.0,French,Male,Night,0.6470588235294118
2102,GE,Geneva,1.0,German,Unknown,Day,0.0
2103,GE,Geneva,2.0,German,Female,Day,1.0
2104,GE,Geneva,7.0,English,Male,Night,0.133129123468426
2105,GE,Geneva,10.0,English,Unknown,Night,0.10077088429323253
2106,GE,Geneva,3.0,French,Male,Day,0.7428571428571429
2107,GE,Geneva,1.0,English,Female,Night,0.01365546218487395
2108,GE,Geneva,9.0,English,Male,Day,0.16868592730661694
2109,GE,Geneva,5.0,French,Male,Night,0.6941176470588235
2110,GE,Geneva,5.0,German,Unknown,Day,0.8571428571428571
2111,GE,Geneva,2.0,English,Unknown,Day,0.05456453305351522
2112,GE,Geneva,3.0,English,Female,Day,0.2174134419551935
2113,GE,Geneva,7.0,French,Male,Day,0.7948717948717948
2114,GE,Geneva,7.0,German,Unknown,Night,1.0
2115,GE,Geneva,4.0,English,Unknown,Night,0.06837606837606837
2116,GE,Geneva,8.0,German,Female,Night,0.9411764705882352
2117,GE,Geneva,10.0,French,Unknown,Day,0.7450424929178471
2118,GE,Geneva,5.0,English,Female,Night,0.2144600366076876
2119,GE,Geneva,1.0,French,Female,Day,0.5454545454545454
2120,GE,Geneva,9.0,German,Unknown,Day,0.8214285714285714
2121,GE,Geneva,9.0,French,Male,Night,0.8472222222222222
2122,GE,Geneva,6.0,English,Unknown,Day,0.13011283497884346
2123,GE,Geneva,7.0,English,Female,Day,0.18787012456606086
2124,GE,Geneva,2.0,French,Unknown,Night,0.6373056994818653
2125,GE,Geneva,10.0,English,Male,Night,0.13915671319614334
2126,GE,Geneva,3.0,French,Female,Night,0.8666666666666667
2127,GE,Geneva,8.0,English,Unknown,Night,0.11519522190805985
2128,GE,Geneva,9.0,English,Female,Night,0.18648457734871676
2129,GE,Geneva,4.0,French,Unknown,Day,0.7863013698630137
2130,GE,Geneva,5.0,French,Female,Day,0.7821782178217822
2131,GE,Geneva,5.0,German,Male,Day,0.9444444444444444
2132,GE,Geneva,2.0,English,Male,Day,0.08810463968410663
2133,GE,Geneva,6.0,French,Unknown,Night,0.5804878048780487
2134,GE,Geneva,7.0,French,Female,Night,0.35714285714285715
2135,GE,Geneva,7.0,German,Male,Night,1.0
2136,GE,Geneva,4.0,English,Male,Night,0.13066538090646093
2137,GE,Geneva,10.0,French,Male,Day,0.8356164383561644
2138,GE,Geneva,10.0,German,Unknown,Night,0.7037037037037037
2139,GE,Geneva,8.0,French,Unknown,Day,0.7651376146788991
2140,GE,Geneva,9.0,French,Female,Day,0.7202797202797203
2141,GE,Geneva,1.0,German,Female,Night,-1.0
2142,GE,Geneva,9.0,German,Male,Day,0.8651685393258427
2143,GE,Geneva,6.0,English,Male,Day,0.10513860716700474
2144,GE,Geneva,10.0,English,Female,Day,0.18018720748829956
2145,GE,Geneva,2.0,French,Male,Night,0.7333333333333333
2146,GE,Geneva,2.0,German,Unknown,Day,1.0
2147,GE,Geneva,8.0,English,Male,Night,0.1243090371513048
2148,GE,Geneva,4.0,French,Male,Day,0.7142857142857143
2149,GE,Geneva,1.0,English,Unknown,Night,0.007575757575757577
2150,GE,Geneva,5.0,German,Female,Night,1.0
2151,GE,Geneva,2.0,English,Female,Night,0.12453874538745388
2152,GE,Geneva,6.0,French,Male,Night,0.8965517241379308
2153,GE,Geneva,6.0,German,Unknown,Day,0.3333333333333333
2154,GE,Geneva,3.0,English,Unknown,Day,0.09051282051282053
2155,GE,Geneva,7.0,German,Female,Day,1.0
2156,GE,Geneva,4.0,English,Female,Day,0.18047788510421964
2157,GE,Geneva,10.0,French,Female,Night,0.5
2158,GE,Geneva,10.0,German,Male,Night,0.9302325581395348
2159,GE,Geneva,8.0,French,Male,Day,0.8028169014084507
2160,GE,Geneva,8.0,German,Unknown,Night,0.6666666666666666
2161,GE,Geneva,5.0,English,Unknown,Night,0.1526750021263928
2162,GE,Geneva,9.0,German,Female,Night,0.8947368421052632
2163,GE,Geneva,6.0,English,Female,Night,0.1830892143808256
2164,GE,Geneva,1.0,French,Unknown,Day,0.4057142857142857
2165,GE,Geneva,2.0,French,Female,Day,0.5833333333333334
2166,GE,Geneva,7.0,English,Unknown,Day,0.1530277212085948
2167,GE,Geneva,2.0,German,Male,Day,1.0
2168,GE,Geneva,8.0,English,Female,Day,0.18022694350555288
2169,GE,Geneva,3.0,French,Unknown,Night,0.8213058419243986
2170,GE,Geneva,4.0,French,Female,Night,0.7714285714285715
2171,GE,Geneva,9.0,English,Unknown,Night,0.1100415115946178
2172,GE,Geneva,1.0,English,Male,Night,0.011564625850340135
2173,GE,Geneva,5.0,French,Unknown,Day,0.6736111111111112
2174,GE,Geneva,6.0,French,Female,Day,0.5789473684210527
2175,GE,Geneva,6.0,German,Male,Day,1.0
2176,GE,Geneva,3.0,English,Male,Day,0.12018620397799408
2177,GE,Geneva,10.0,German,Female,Day,0.8823529411764706
2178,GE,Geneva,7.0,French,Unknown,Night,0.6181818181818182
2179,GE,Geneva,8.0,French,Female,Night,0.4382022471910113
2180,GE,Geneva,8.0,German,Male,Night,1.0
2181,GE,Geneva,5.0,English,Male,Night,0.1763575204228736
2182,GE,Geneva,9.0,French,Unknown,Day,0.7211009174311926
2183,GE,Geneva,1.0,French,Male,Day,0.8666666666666667
2184,GE,Geneva,7.0,English,Male,Day,0.1442545814759782
2185,GE,Geneva,10.0,English,Unknown,Day,0.12379882118202876
2186,GE,Geneva,3.0,French,Male,Night,0.5555555555555556
2187,GE,Geneva,3.0,German,Unknown,Day,1.0
2188,GE,Geneva,1.0,English,Female,Day,0.011504424778761062
2189,GE,Geneva,9.0,English,Male,Night,0.1574419271580155
2190,GE,Geneva,5.0,French,Male,Day,0.8441558441558441
2191,GE,Geneva,5.0,German,Unknown,Night,0.8787878787878788
2192,GE,Geneva,2.0,English,Unknown,Night,0.05041698256254738
2193,GE,Geneva,3.0,English,Female,Night,0.20049916805324455
2194,GE,Geneva,7.0,French,Male,Night,0.7894736842105263
2195,GE,Geneva,7.0,German,Unknown,Day,0.42857142857142855
2196,GE,Geneva,4.0,English,Unknown,Day,0.08912608405603736
2197,GE,Geneva,10.0,French,Unknown,Night,0.6217765042979942
2198,GE,Geneva,8.0,German,Female,Day,0.6956521739130435
2199,GE,Geneva,5.0,English,Female,Day,0.254630615286353
2200,GE,Geneva,1.0,French,Female,Night,0.6551724137931034
2201,GE,Geneva,9.0,French,Male,Day,0.7905405405405406
2202,GE,Geneva,9.0,German,Unknown,Night,0.8787878787878788
2203,GE,Geneva,6.0,English,Unknown,Night,0.1503034630489111
2204,GE,Geneva,7.0,English,Female,Night,0.18373275236020334
2205,GE,Geneva,2.0,French,Unknown,Day,0.7933884297520661
2206,GE,Geneva,10.0,English,Male,Day,0.1609471766848816
2207,GE,Geneva,3.0,French,Female,Day,0.8048780487804879
2208,GE,Geneva,8.0,English,Unknown,Day,0.13864802491541753
2209,GE,Geneva,3.0,German,Male,Day,1.0
2210,GE,Geneva,9.0,English,Female,Day,0.1841825274855184
2211,GE,Geneva,4.0,French,Unknown,Night,0.7133105802047781
2212,GE,Geneva,5.0,French,Female,Night,0.7142857142857143
2213,GE,Geneva,5.0,German,Male,Night,0.8
2214,GE,Geneva,2.0,English,Male,Night,0.10371075166508087
2215,GE,Geneva,6.0,French,Unknown,Day,0.6929133858267716
2216,GE,Geneva,7.0,French,Female,Day,0.8064516129032258
2217,GE,Geneva,9.0,English,,Night,0.0
2218,GE,Geneva,7.0,German,Male,Day,1.0
2219,GE,Geneva,4.0,English,Male,Day,0.14036676477247
2220,GE,Geneva,10.0,French,Male,Night,0.8363636363636363
2221,GE,Geneva,10.0,German,Unknown,Day,0.8048780487804879
2222,GE,Geneva,8.0,French,Unknown,Night,0.6313131313131313
2223,GE,Geneva,9.0,French,Female,Night,0.5384615384615384
2224,GE,Geneva,9.0,German,Male,Night,0.7777777777777778
2225,GE,Geneva,6.0,English,Male,Night,0.1029888368743248
2226,GE,Geneva,10.0,English,Female,Night,0.15727209464161448
2227,GE,Geneva,2.0,French,Male,Day,0.6333333333333333
2228,GE,Geneva,2.0,German,Unknown,Night,1.0
2229,JU,Jura,1.0,French,Male,Day,1.0
2230,JU,Jura,7.0,English,Male,Day,-0.3333333333333333
2231,JU,Jura,10.0,English,Unknown,Night,0.18181818181818185
2232,JU,Jura,9.0,English,Male,Night,0.2857142857142857
2233,JU,Jura,5.0,French,Male,Day,1.0
2234,JU,Jura,2.0,English,Unknown,Day,0.08333333333333333
2235,JU,Jura,4.0,English,Unknown,Night,0.2631578947368421
2236,JU,Jura,10.0,French,Unknown,Day,1.0
2237,JU,Jura,9.0,French,Male,Day,1.0
2238,JU,Jura,10.0,English,Male,Day,0.3
2239,JU,Jura,6.0,English,Unknown,Day,0.0
2240,JU,Jura,8.0,English,Unknown,Night,-0.3333333333333333
2241,JU,Jura,2.0,English,Male,Night,0.0
2242,JU,Jura,4.0,French,Unknown,Day,1.0
2243,JU,Jura,4.0,English,Male,Day,0.2
2244,JU,Jura,9.0,German,Male,Night,1.0
2245,JU,Jura,8.0,French,Unknown,Day,1.0
2246,JU,Jura,6.0,English,Male,Night,-0.2222222222222222
2247,JU,Jura,8.0,English,Male,Day,0.3333333333333333
2248,JU,Jura,4.0,French,Male,Night,1.0
2249,JU,Jura,1.0,English,Unknown,Night,0.0
2250,JU,Jura,6.0,French,Male,Day,1.0
2251,JU,Jura,3.0,English,Unknown,Day,0.07142857142857142
2252,JU,Jura,8.0,French,Male,Night,1.0
2253,JU,Jura,5.0,English,Unknown,Night,-0.3
2254,JU,Jura,1.0,French,Unknown,Day,1.0
2255,JU,Jura,7.0,English,Unknown,Day,0.3076923076923077
2256,JU,Jura,1.0,English,Male,Day,0.0
2257,JU,Jura,9.0,English,Unknown,Night,-0.5
2258,JU,Jura,3.0,English,Male,Night,0.0
2259,JU,Jura,5.0,English,Male,Day,0.16666666666666666
2260,JU,Jura,1.0,French,Male,Night,1.0
2261,JU,Jura,7.0,English,Male,Night,1.0
2262,JU,Jura,3.0,French,Male,Day,1.0
2263,JU,Jura,10.0,English,Unknown,Day,0.0
2264,JU,Jura,9.0,English,Male,Day,-0.2
2265,JU,Jura,5.0,French,Male,Night,1.0
2266,JU,Jura,2.0,English,Unknown,Night,0.2
2267,JU,Jura,4.0,English,Unknown,Day,0.3148148148148148
2268,JU,Jura,9.0,French,Male,Night,1.0
2269,JU,Jura,6.0,English,Unknown,Night,-0.0625
2270,JU,Jura,10.0,English,Male,Night,0.0
2271,JU,Jura,8.0,English,Unknown,Day,0.125
2272,JU,Jura,2.0,English,Male,Day,0.3333333333333333
2273,JU,Jura,4.0,French,Unknown,Night,1.0
2274,JU,Jura,4.0,English,Male,Night,0.6666666666666666
2275,JU,Jura,10.0,French,Male,Day,1.0
2276,JU,Jura,9.0,German,Male,Day,1.0
2277,JU,Jura,8.0,French,Unknown,Night,1.0
2278,JU,Jura,6.0,English,Male,Day,1.0
2279,JU,Jura,8.0,English,Male,Night,0.38461538461538464
2280,JU,Jura,4.0,French,Male,Day,1.0
2281,JU,Jura,1.0,English,Unknown,Day,0.0
2282,JU,Jura,6.0,French,Male,Night,1.0
2283,JU,Jura,6.0,German,Unknown,Night,1.0
2284,JU,Jura,3.0,English,Unknown,Night,0.42857142857142855
2285,JU,Jura,8.0,French,Male,Day,1.0
2286,JU,Jura,5.0,English,Unknown,Day,0.125
2287,JU,Jura,1.0,French,Unknown,Night,1.0
2288,JU,Jura,7.0,English,Unknown,Night,0.0
2289,JU,Jura,3.0,French,Unknown,Day,1.0
2290,JU,Jura,1.0,English,Male,Night,0.0
2291,JU,Jura,9.0,English,Unknown,Day,-0.125
2292,JU,Jura,5.0,French,Unknown,Night,1.0
2293,JU,Jura,3.0,English,Male,Day,1.0
2294,JU,Jura,5.0,English,Male,Night,0.0
